unix_timestamp,value
1631599200,3.42
1631602800,3.24
1631606400,3.6
1631610000,7.2
1631613600,7.56
1631617200,9.36
1631620800,6.3
1631624400,1.08
1631628000,6.12
1631631600,3.24
1631635200,0.9
1631638800,1.98
1631642400,1.62
1631646000,4.32
1631649600,1.44
1631653200,2.34
1631656800,1.98
1631660400,0.9
1631664000,2.7
1631667600,6.48
1631671200,0
1631674800,1.62
1631678400,1.08
1631682000,0
1631685600,0
1631689200,2.88
1631692800,1.62
1631696400,7.74
1631700000,7.74
1631703600,7.74
1631707200,7.02
1631710800,2.34
1631714400,3.96
1631718000,6.3
1631721600,7.92
1631725200,4.14
1631728800,6.48
1631732400,6.66
1631736000,1.98
1631739600,0
1631743200,0
1631746800,2.16
1631750400,1.62
1631754000,0.9
1631757600,0.72
1631761200,0.9
1631764800,1.98
1631768400,1.8
1631772000,0
1631775600,3.6
1631779200,5.58
1631782800,3.42
1631786400,4.32
1631790000,1.44
1631793600,8.28
1631797200,2.7
1631800800,2.88
1631804400,0
1631808000,0
1631811600,3.6
1631815200,3.96
1631818800,0
1631822400,0
1631826000,1.08
1631829600,1.44
1631833200,2.34
1631836800,5.04
1631840400,3.06
1631844000,4.14
1631847600,0
1631851200,0
1631854800,0
1631858400,1.08
1631862000,1.44
1631865600,0.54
1631869200,2.7
1631872800,2.16
1631876400,2.52
1631880000,1.44
1631883600,3.06
1631887200,2.16
1631890800,1.8
1631894400,3.42
1631898000,2.52
1631901600,2.16
1631905200,2.34
1631908800,0
1631912400,0
1631916000,0
1631919600,0
1631923200,0
1631926800,0
1631930400,0
1631934000,0
1631937600,0
1631941200,0
1631944800,0
1631948400,2.34
1631952000,4.14
1631955600,7.56
1631959200,6.84
1631962800,2.16
1631966400,0.72
1631970000,1.98
1631973600,3.42
1631977200,1.62
1631980800,0.9
1631984400,0
1631988000,0
1631991600,0
1631995200,0
1631998800,0
1632002400,1.62
1632006000,0.36
1632009600,0
1632013200,0.36
1632016800,0
1632020400,0
1632024000,0
1632027600,0
1632031200,0
1632034800,2.16
1632038400,1.44
1632042000,0.54
1632045600,1.62
1632049200,1.26
1632052800,2.16
1632056400,7.2
1632060000,7.38
1632063600,1.44
1632067200,10.08
1632070800,6.66
1632074400,2.34
1632078000,3.24
1632081600,1.08
1632085200,1.98
1632088800,7.56
1632092400,4.14
1632096000,1.62
1632099600,0
1632103200,0
1632106800,2.88
1632110400,3.6
1632114000,2.34
1632117600,1.62
1632121200,5.76
1632124800,2.16
1632128400,5.94
1632132000,3.42
1632135600,2.52
1632139200,2.52
1632142800,3.78
1632146400,2.34
1632150000,4.14
1632153600,2.16
1632157200,0
1632160800,0.72
1632164400,2.7
1632168000,2.88
1632171600,3.78
1632175200,0.18
1632178800,2.52
1632182400,1.8
1632186000,3.78
1632189600,3.6
1632193200,2.34
1632196800,0
1632200400,0.36
1632204000,2.7
1632207600,3.24
1632211200,2.88
1632214800,1.62
1632218400,0.9
1632222000,2.7
1632225600,8.46
1632229200,1.26
1632232800,6.48
1632236400,5.4
1632240000,2.88
1632243600,0
1632247200,0
1632250800,0.36
1632254400,0.18
1632258000,1.62
1632261600,2.52
1632265200,3.78
1632268800,2.52
1632272400,3.78
1632276000,4.32
1632279600,4.86
1632283200,5.76
1632286800,4.14
1632290400,4.32
1632294000,1.26
1632297600,5.04
1632301200,1.44
1632304800,6.48
1632308400,5.58
1632312000,12.24
1632315600,9
1632319200,10.26
1632322800,11.7
1632326400,8.1
1632330000,1.44
1632333600,0
1632337200,0.72
1632340800,2.34
1632344400,3.42
1632348000,2.16
1632351600,3.06
1632355200,5.22
1632358800,3.6
1632362400,5.76
1632366000,4.32
1632369600,4.68
1632373200,4.68
1632376800,4.68
1632380400,1.44
1632384000,1.44
1632387600,6.84
1632391200,8.1
1632394800,6.84
1632398400,6.3
1632402000,8.28
1632405600,9
1632409200,7.92
1632412800,5.22
1632416400,0
1632420000,0
1632423600,0.72
1632427200,2.34
1632430800,2.34
1632434400,5.04
1632438000,4.14
1632441600,5.94
1632445200,5.76
1632448800,4.32
1632452400,4.68
1632456000,5.04
1632459600,5.76
1632463200,5.76
1632466800,2.7
1632470400,3.24
1632474000,3.78
1632477600,8.46
1632481200,7.38
1632484800,8.28
1632488400,7.02
1632492000,9.18
1632495600,7.56
1632499200,5.04
1632502800,0
1632506400,0
1632510000,0
1632513600,1.98
1632517200,2.34
1632520800,3.06
1632524400,0.9
1632528000,0
1632531600,1.26
1632535200,1.98
1632538800,0
1632542400,0
1632546000,1.98
1632549600,3.06
1632553200,1.98
1632556800,3.24
1632560400,6.12
1632564000,7.38
1632567600,4.68
1632571200,5.22
1632574800,6.66
1632578400,2.34
1632582000,7.2
1632585600,4.32
1632589200,0
1632592800,0
1632596400,0
1632600000,0
1632603600,2.16
1632607200,3.42
1632610800,0.54
1632614400,0.9
1632618000,2.7
1632621600,0
1632625200,0
1632628800,1.98
1632632400,0
1632636000,3.6
1632639600,1.44
1632643200,5.22
1632646800,9
1632650400,6.48
1632654000,5.04
1632657600,6.3
1632661200,6.12
1632664800,1.26
1632668400,2.7
1632672000,5.58
1632675600,1.8
1632679200,0.54
1632682800,0
1632686400,2.34
1632690000,2.52
1632693600,1.26
1632697200,1.44
1632700800,0.9
1632704400,0
1632708000,0
1632711600,0
1632715200,0
1632718800,1.26
1632722400,2.52
1632726000,1.26
1632729600,0
1632733200,2.88
1632736800,4.14
1632740400,4.68
1632744000,4.14
1632747600,5.22
1632751200,2.7
1632754800,0.36
1632758400,0.72
1632762000,0
1632765600,0
1632769200,0
1632772800,0
1632776400,0
1632780000,0
1632783600,0.18
1632787200,0
1632790800,1.08
1632794400,2.88
1632798000,3.6
1632801600,2.34
1632805200,3.78
1632808800,0.9
1632812400,1.98
1632816000,3.06
1632819600,2.88
1632823200,1.44
1632834000,6.3
1632837600,3.24
1632841200,4.5
1632844800,1.26
1632848400,0
1632852000,1.44
1632855600,3.42
1632859200,1.8
1632862800,3.96
1632866400,4.32
1632870000,4.68
1632873600,3.42
1632877200,3.78
1632880800,4.32
1632884400,2.34
1632888000,5.22
1632891600,3.42
1632895200,3.6
1632898800,4.86
1632902400,4.14
1632906000,4.86
1632909600,5.4
1632913200,7.38
1632916800,2.34
1632920400,5.22
1632924000,7.56
1632927600,5.4
1632931200,0
1632934800,0
1632938400,0
1632942000,3.42
1632945600,1.8
1632949200,4.32
1632952800,5.4
1632956400,6.12
1632960000,4.86
1632963600,6.3
1632967200,0.9
1632970800,2.34
1632974400,2.34
1632978000,3.42
1632981600,0
1632985200,2.16
1632988800,1.8
1632992400,2.16
1632996000,3.6
1632999600,8.28
1633003200,7.2
1633006800,10.26
1633010400,6.84
1633014000,7.02
1633017600,2.52
1633021200,0
1633024800,0
1633028400,0
1633032000,0
1633035600,0.36
